id;project;connector_type;t;delta_t;url;redirect_url;response_size;response_code;success;error
12;course_study_board_years_archives_links;requests;1567107041.3321645;-0.13092327117919922;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_SU_0031;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_SU_0031;29446;200;True;
13;course_study_board_years_archives_links;requests;1567107041.98118;-0.15907645225524902;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0012;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0012;33315;200;True;
14;course_study_board_years_archives_links;requests;1567107042.6653576;-0.3329925537109375;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0033;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0033;41070;200;True;
15;course_study_board_years_archives_links;requests;1567107043.5278413;-0.14242339134216309;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0025;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0025;25487;200;True;
16;course_study_board_years_archives_links;requests;1567107044.191278;-0.16569232940673828;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0019;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0019;35104;200;True;
17;course_study_board_years_archives_links;requests;1567107044.8803706;-0.3421921730041504;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD__BI_0031;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD__BI_0031;48713;200;True;
18;course_study_board_years_archives_links;requests;1567107045.7547922;-0.26931190490722656;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0028;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0028;40959;200;True;
19;course_study_board_years_archives_links;requests;1567107046.5527122;-0.3380720615386963;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0027;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0027;45825;200;True;
20;course_study_board_years_archives_links;requests;1567107047.4218102;-0.31790924072265625;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0029;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0029;47637;200;True;
21;course_study_board_years_archives_links;requests;1567107048.2747858;-0.16674017906188965;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0034;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0034;26273;200;True;
22;course_study_board_years_archives_links;requests;1567107048.9600074;-0.3990814685821533;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0030;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0030;45952;200;True;
23;course_study_board_years_archives_links;requests;1567107049.8924553;-0.7204921245574951;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_MI_0031;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_MI_0031;44092;200;True;
24;course_study_board_years_archives_links;requests;1567107051.1420345;-0.24799895286560059;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_PHD_0010;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_PHD_0010;33887;200;True;
25;course_study_board_years_archives_links;requests;1567107051.9140012;-0.16799068450927734;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0020;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0020;28263;200;True;
26;course_study_board_years_archives_links;requests;1567107052.6018107;-0.20768427848815918;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0054;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0054;28754;200;True;
27;course_study_board_years_archives_links;requests;1567107053.3292189;-0.21109724044799805;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0001;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0001;26895;200;True;
28;course_study_board_years_archives_links;requests;1567107054.059318;-0.4055135250091553;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0005;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0005;75066;200;True;
29;course_study_board_years_archives_links;requests;1567107055.0120091;-0.15229344367980957;https://kurser.ku.dk/archive/2017-2018/SUND_FG;https://kurser.ku.dk/archive/2017-2018/SUND_FG;34506;200;True;
30;course_study_board_years_archives_links;requests;1567107055.6907415;-0.1194007396697998;https://kurser.ku.dk/archive/2017-2018/STUD_HBI;https://kurser.ku.dk/archive/2017-2018/STUD_HBI;29157;200;True;
31;course_study_board_years_archives_links;requests;1567107056.3316436;-0.12906360626220703;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0032;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0032;31394;200;True;
32;course_study_board_years_archives_links;requests;1567107056.9823825;-0.15841412544250488;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0006;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0006;53509;200;True;
33;course_study_board_years_archives_links;requests;1567107057.6794305;-0.14432740211486816;https://kurser.ku.dk/archive/2017-2018/SUND_MAS;https://kurser.ku.dk/archive/2017-2018/SUND_MAS;37693;200;True;
34;course_study_board_years_archives_links;requests;1567107058.3491132;-0.6321313381195068;https://kurser.ku.dk/archive/2017-2018/SUND_MS;https://kurser.ku.dk/archive/2017-2018/SUND_MS;49451;200;True;
35;course_study_board_years_archives_links;requests;1567107059.512869;-0.26427340507507324;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0091;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0091;45784;200;True;
36;course_study_board_years_archives_links;requests;1567107060.3176336;-0.13508105278015137;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_4861;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_4861;25930;200;True;
37;course_study_board_years_archives_links;requests;1567107060.974905;-0.2545650005340576;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0003;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0003;47599;200;True;
38;course_study_board_years_archives_links;requests;1567107061.8133395;-0.16429376602172852;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0203;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0203;51815;200;True;
39;course_study_board_years_archives_links;requests;1567107062.520644;-0.11260294914245605;https://kurser.ku.dk/archive/2017-2018/SUND_SI;https://kurser.ku.dk/archive/2017-2018/SUND_SI;25371;200;True;
40;course_study_board_years_archives_links;requests;1567107063.1522074;-0.164015531539917;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0014;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0014;34014;200;True;
41;course_study_board_years_archives_links;requests;1567107063.8902073;-0.2259197235107422;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0004;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0004;64013;200;True;
42;course_study_board_years_archives_links;requests;1567107064.6722286;-0.22127676010131836;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0023;https://kurser.ku.dk/archive/2017-2018/STUDYBOARD_0023;34201;200;True;
43;course_study_board_years_archives_links;requests;1567107065.4193053;-0.19369745254516602;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0010;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0010;31354;200;True;
44;course_study_board_years_archives_links;requests;1567107066.1340952;-0.2507898807525635;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0032;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0032;34365;200;True;
45;course_study_board_years_archives_links;requests;1567107066.919936;-0.15804529190063477;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0018;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0018;26425;200;True;
46;course_study_board_years_archives_links;requests;1567107067.5978138;-0.15948891639709473;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0071;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0071;27591;200;True;
47;course_study_board_years_archives_links;requests;1567107068.2753305;-0.40855956077575684;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0021;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0021;50240;200;True;
48;course_study_board_years_archives_links;requests;1567107069.2292578;-0.49094295501708984;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0044;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0044;44581;200;True;
49;course_study_board_years_archives_links;requests;1567107070.2492564;-0.696324348449707;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0009;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0009;41593;200;True;
50;course_study_board_years_archives_links;requests;1567107071.4776464;-0.1684403419494629;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_PHD_0015;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_PHD_0015;29164;200;True;
51;course_study_board_years_archives_links;requests;1567107072.166656;-0.1727597713470459;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_PB_01;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_PB_01;29613;200;True;
52;course_study_board_years_archives_links;requests;1567107072.8601856;-0.2098233699798584;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0012;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0012;34114;200;True;
53;course_study_board_years_archives_links;requests;1567107073.5994334;-0.22613787651062012;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0033;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0033;41865;200;True;
54;course_study_board_years_archives_links;requests;1567107074.4198358;-0.25661563873291016;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0025;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0025;38236;200;True;
55;course_study_board_years_archives_links;requests;1567107075.2023132;-0.2413029670715332;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0026;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0026;37344;200;True;
56;course_study_board_years_archives_links;requests;1567107075.972929;-0.22854351997375488;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_MA_0002;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_MA_0002;29574;200;True;
57;course_study_board_years_archives_links;requests;1567107076.7226465;-0.1656475067138672;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0019;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0019;35259;200;True;
58;course_study_board_years_archives_links;requests;1567107077.41964;-0.1765432357788086;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0113;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0113;27202;200;True;
59;course_study_board_years_archives_links;requests;1567107078.1167946;-0.19643735885620117;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0054;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0054;28045;200;True;
60;course_study_board_years_archives_links;requests;1567107078.8315945;-0.32178616523742676;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0028;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0028;41279;200;True;
61;course_study_board_years_archives_links;requests;1567107079.6824522;-0.16484403610229492;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0066;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0066;28574;200;True;
62;course_study_board_years_archives_links;requests;1567107080.3665795;-0.3018052577972412;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0027;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0027;45967;200;True;
63;course_study_board_years_archives_links;requests;1567107081.2012653;-0.34427857398986816;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0029;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0029;49975;200;True;
64;course_study_board_years_archives_links;requests;1567107082.0800953;-0.14475083351135254;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0034;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0034;26160;200;True;
65;course_study_board_years_archives_links;requests;1567107082.7443273;-0.24492096900939941;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_MA_0013;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_MA_0013;28123;200;True;
66;course_study_board_years_archives_links;requests;1567107083.5127811;-0.3139638900756836;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0030;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0030;46329;200;True;
67;course_study_board_years_archives_links;requests;1567107084.4083934;-0.350710391998291;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0031;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0031;42882;200;True;
68;course_study_board_years_archives_links;requests;1567107085.2881534;-0.257953405380249;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_PHD_0010;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_PHD_0010;32855;200;True;
69;course_study_board_years_archives_links;requests;1567107086.06824;-0.17647361755371094;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0020;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0020;28552;200;True;
70;course_study_board_years_archives_links;requests;1567107086.765402;-0.15370988845825195;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0001;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0001;26783;200;True;
71;course_study_board_years_archives_links;requests;1567107087.4382584;-0.38031888008117676;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0005;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0005;66680;200;True;
72;course_study_board_years_archives_links;requests;1567107088.394726;-0.18511629104614258;https://kurser.ku.dk/archive/2016-2017/SUND_FG;https://kurser.ku.dk/archive/2016-2017/SUND_FG;30626;200;True;
73;course_study_board_years_archives_links;requests;1567107089.1025848;-0.1624619960784912;https://kurser.ku.dk/archive/2016-2017/STUD_HBI;https://kurser.ku.dk/archive/2016-2017/STUD_HBI;28596;200;True;
74;course_study_board_years_archives_links;requests;1567107089.7877524;-0.17010498046875;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_MA_0014;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_MA_0014;27022;200;True;
75;course_study_board_years_archives_links;requests;1567107090.478816;-1.3165864944458008;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0006;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0006;57706;200;True;
76;course_study_board_years_archives_links;requests;1567107092.332112;-0.17821455001831055;https://kurser.ku.dk/archive/2016-2017/SUND_MAS;https://kurser.ku.dk/archive/2016-2017/SUND_MAS;27159;200;True;
77;course_study_board_years_archives_links;requests;1567107093.0314114;-0.2650105953216553;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0016;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0016;27070;200;True;
78;course_study_board_years_archives_links;requests;1567107093.8159873;-0.26733946800231934;https://kurser.ku.dk/archive/2016-2017/SUND_MS;https://kurser.ku.dk/archive/2016-2017/SUND_MS;43115;200;True;
79;course_study_board_years_archives_links;requests;1567107094.6105106;-0.25263190269470215;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0091;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0091;48210;200;True;
80;course_study_board_years_archives_links;requests;1567107095.3997405;-0.6482322216033936;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_4861;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_4861;26812;200;True;
81;course_study_board_years_archives_links;requests;1567107096.566312;-0.6850268840789795;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0003;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0003;50894;200;True;
82;course_study_board_years_archives_links;requests;1567107097.7855947;-0.19919490814208984;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0203;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0203;54130;200;True;
83;course_study_board_years_archives_links;requests;1567107098.5194795;-0.19338059425354004;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0014;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0014;35703;200;True;
84;course_study_board_years_archives_links;requests;1567107099.2352378;-0.2118515968322754;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0004;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0004;69768;200;True;
85;course_study_board_years_archives_links;requests;1567107099.992082;-0.17398762702941895;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0023;https://kurser.ku.dk/archive/2016-2017/STUDYBOARD_0023;38018;200;True;
86;course_study_board_years_archives_links;requests;1567107100.6957872;-0.1367793083190918;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0010;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0010;32496;200;True;
87;course_study_board_years_archives_links;requests;1567107101.3549054;-0.15851902961730957;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0032;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0032;36283;200;True;
88;course_study_board_years_archives_links;requests;1567107102.0405085;-0.22396349906921387;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0054;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0054;27698;200;True;
89;course_study_board_years_archives_links;requests;1567107102.7872746;-0.24790024757385254;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0018;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0018;27824;200;True;
90;course_study_board_years_archives_links;requests;1567107103.5551279;-0.11161231994628906;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0071;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0071;27603;200;True;
91;course_study_board_years_archives_links;requests;1567107104.1868773;-0.1926870346069336;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0021;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0021;48429;200;True;
92;course_study_board_years_archives_links;requests;1567107104.9141555;-0.3036205768585205;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0044;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0044;36976;200;True;
93;course_study_board_years_archives_links;requests;1567107105.743865;-0.3699357509613037;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0009;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0009;42897;200;True;
94;course_study_board_years_archives_links;requests;1567107106.6435356;-0.2856905460357666;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_PHD_0015;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_PHD_0015;41458;200;True;
95;course_study_board_years_archives_links;requests;1567107107.5091636;-0.18043947219848633;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_PB_01;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_PB_01;29809;200;True;
96;course_study_board_years_archives_links;requests;1567107108.2116833;-0.33391571044921875;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0012;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0012;36529;200;True;
97;course_study_board_years_archives_links;requests;1567107109.0730286;-0.3692812919616699;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0033;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0033;44402;200;True;
98;course_study_board_years_archives_links;requests;1567107109.9706697;-0.26874709129333496;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0025;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0025;37860;200;True;
99;course_study_board_years_archives_links;requests;1567107110.7666514;-0.30029940605163574;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0026;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0026;38067;200;True;
100;course_study_board_years_archives_links;requests;1567107111.5960217;-0.20707082748413086;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_MA_0002;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_MA_0002;27982;200;True;
101;course_study_board_years_archives_links;requests;1567107112.3241618;-0.2484724521636963;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0019;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0019;35038;200;True;
102;course_study_board_years_archives_links;requests;1567107113.099314;-0.20607995986938477;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0113;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0113;28996;200;True;
103;course_study_board_years_archives_links;requests;1567107113.8253806;-0.4657008647918701;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0028;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0028;41765;200;True;
104;course_study_board_years_archives_links;requests;1567107114.8218272;-0.14716219902038574;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0066;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0066;33322;200;True;
105;course_study_board_years_archives_links;requests;1567107115.6572242;-0.45328307151794434;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0027;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0027;45586;200;True;
106;course_study_board_years_archives_links;requests;1567107116.6468863;-0.6518495082855225;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0029;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0029;48639;200;True;
107;course_study_board_years_archives_links;requests;1567107117.830685;-0.15410280227661133;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0034;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0034;26160;200;True;
108;course_study_board_years_archives_links;requests;1567107118.503851;-0.1682441234588623;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_MA_0013;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_MA_0013;28266;200;True;
109;course_study_board_years_archives_links;requests;1567107119.1932247;-0.34492063522338867;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0030;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0030;44291;200;True;
110;course_study_board_years_archives_links;requests;1567107120.072195;-0.4079315662384033;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0031;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0031;42834;200;True;
111;course_study_board_years_archives_links;requests;1567107121.0090096;-0.14539575576782227;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_PHD_0010;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_PHD_0010;32396;200;True;
112;course_study_board_years_archives_links;requests;1567107121.6814604;-0.1316206455230713;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0020;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0020;28302;200;True;
113;course_study_board_years_archives_links;requests;1567107122.3355458;-0.12003087997436523;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0001;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0001;27460;200;True;
114;course_study_board_years_archives_links;requests;1567107122.976878;-0.3326575756072998;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0005;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0005;64571;200;True;
115;course_study_board_years_archives_links;requests;1567107123.848842;-0.20345640182495117;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_MA_0014;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_MA_0014;29828;200;True;
116;course_study_board_years_archives_links;requests;1567107124.5729125;-0.3175184726715088;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0006;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0006;61893;200;True;
117;course_study_board_years_archives_links;requests;1567107125.4305034;-0.2548384666442871;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0016;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0016;43714;200;True;
118;course_study_board_years_archives_links;requests;1567107126.2134976;-0.3103663921356201;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0091;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0091;52819;200;True;
119;course_study_board_years_archives_links;requests;1567107127.0580502;-0.27897071838378906;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0003;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0003;50770;200;True;
120;course_study_board_years_archives_links;requests;1567107127.8745797;-0.7143669128417969;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0203;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0203;56602;200;True;
121;course_study_board_years_archives_links;requests;1567107129.1249142;-0.2111654281616211;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0014;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0014;34363;200;True;
122;course_study_board_years_archives_links;requests;1567107129.8605883;-0.4105980396270752;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0004;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0004;74350;200;True;
123;course_study_board_years_archives_links;requests;1567107130.882814;-0.28425097465515137;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0023;https://kurser.ku.dk/archive/2015-2016/STUDYBOARD_0023;39400;200;True;
124;course_study_board_years_archives_links;requests;1567107131.6919994;-0.21286416053771973;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0010;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0010;32281;200;True;
125;course_study_board_years_archives_links;requests;1567107132.4290895;-0.25008320808410645;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0032;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0032;37788;200;True;
126;course_study_board_years_archives_links;requests;1567107133.2083242;-0.15601110458374023;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0054;https://kurser.ku.dk/archive/2014-2015/STUDYBOARD_0054;27661;200;True;
